Enseigne;Adresse;Nombre Points de charge;Puissance délivrée;Type de prise;Condition d'accès;Accessibilité;Coordonnees;Commune;Nom du d�partement;Nom de la r�gion;Commentaires;Nom de la borne
IRVE SIEEEN;Place Gambetta 58220 DONZY;2;22.0;semi-rapide;Gratuit;24/24 7/7 jours;47.37081601,3.12878206;Donzy;NIEVRE;BOURGOGNE-FRANCHE-COMTE;;B6010
IRVE SIEEEN;Place des Martyrs 58160 IMPHY;2;22.0;semi-rapide;Gratuit;24/24 7/7 jours;46.93677915,3.25720087;Imphy;NIEVRE;BOURGOGNE-FRANCHE-COMTE;;B6011
IRVE SIEEEN;Rue Des Petits Touvents 58300 TOURY LURCY;2;22.0;semi-rapide;Gratuit;24/24 7/7 jours;46.762746,3.438597;Toury-Lurcy;NIEVRE;BOURGOGNE-FRANCHE-COMTE;;B6012
IRVE SIEEEN;Place Pouyat 58250 FOURS;2;22.0;semi-rapide;Gratuit;24/24 7/7 jours;46.81638721,3.72097224;Fours;GIRONDE;NOUVELLE-AQUITAINE;;B6013
SIEGE 27;Stade Jessis Owens Val de Reuil;2;22.0;semi-rapide;payant;24/24 7/7 jours;49.271924,1.197021;Val-de-Reuil;EURE;NORMANDIE;;B6014
SIEGE 27;Boulevard de Gaulle St Marcel;2;22.0;semi-rapide;payant;24/24 7/7 jours;49.101689,1.452088;Saint-Marcel;SAVOIE;AUVERGNE-RHONE-ALPES;;B6015
SIEGE 27;Place Barette Vernon;2;22.0;semi-rapide;payant;24/24 7/7 jours;49.092874,1.485049;Vernon;VIENNE;NOUVELLE-AQUITAINE;;B6016
SIEGE 27;Place Gustave Héon - tribunal Bernay;2;22.0;semi-rapide;payant;24/24 7/7 jours;49.089329,0.597432;Bernay;EURE;NORMANDIE;;B6017
SIEGE 27;Parking Mairie Tillières/Avre;2;22.0;semi-rapide;payant;24/24 7/7 jours;48.758803,1.057957;Tillières-sur-Avre;EURE;NORMANDIE;;B6018
SIEGE 27;Aubevoye Gare SNCF;2;22.0;semi-rapide;payant;24/24 7/7 jours;49.174165,1.352788;Le Val d'Hazey;EURE;NORMANDIE;;B6019
SIEGE 27;Parking touristique Giverny;2;22.0;semi-rapide;payant;24/24 7/7 jours;49.0747562,1.53010287;Giverny;EURE;NORMANDIE;;B6020
SIEGE 27;Parking de la gare Pont Audemer;2;22.0;semi-rapide;payant;24/24 7/7 jours;49.351758,0.513936;Pont-Audemer;EURE;NORMANDIE;;B6021
SIEGE 27;Aire de covoiturage Saint Aubin sur Gaillon;2;22.0;semi-rapide;payant;24/24 7/7 jours;49.139582,1.317617;Saint-Aubin-sur-Gaillon;EURE;NORMANDIE;;B6022
SIEGE 27;Eglise Saint Germain la Campagne;2;22.0;semi-rapide;payant;24/24 7/7 jours;49.048847,0.40543;Saint-Germain-la-Campagne;EURE;NORMANDIE;;B6023
VIRTA;ISOPARC Tranche 3 Place Antoine de St Exupéry - 37250 SORIGNY;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.256705,0.693495;Sorigny;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B6024
VIRTA;Parking rue Charles de Gaulles - Parking micro-crèche - 37150 FRANCUEIL;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.314136,1.084551;Francueil;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B6025
VIRTA;Parking - Clos du Potager - 37530 POCE SUR CISSE;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.443928,0.990664;Pocé-sur-Cisse;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B6026
VIRTA;Place de l'église - 37420 AVOINE;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.205516,0.183013;Avoine;ORNE;NORMANDIE;;B6027
VIRTA;Rue de l'église - 37260 THILOUZE;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.223487,0.580119;Thilouze;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;;B6028
Révéo;Rue Durand 34000 MONTPELLIER;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.60483333,3.878583333;Montpellier;HERAULT;OCCITANIE;;B6029
Révéo;Gare 34670 BAILLARGUES;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.654342,4.007816;Baillargues;HERAULT;OCCITANIE;;B6030
Révéo;Rue Du Four  Chaux 34680 SAINT GEORGES D'ORQUES;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.628736,3.76798;Saint-Georges-d'Orques;HERAULT;OCCITANIE;;B6031
Pass pass electrique;Rue des fournes, Beaucamps Ligny;2;18.0;semi-rapide;payant;24/24 7/7 jours;50.604311,2.916241;Beaucamps-Ligny;NORD;HAUTS-DE-FRANCE;;B6032
Pass pass electrique;Rue de la Mairie, Illies;2;18.0;semi-rapide;payant;24/24 7/7 jours;50.56099,2.831258;Illies;NORD;HAUTS-DE-FRANCE;;B6033
Pass pass electrique;Rue du Chevalier de la Barre, Templemars;2;18.0;semi-rapide;payant;24/24 7/7 jours;50.571841,3.054466;Templemars;NORD;HAUTS-DE-FRANCE;;B6034
Alizé Liberté;Boulevard Alexandre Martin 45000 ORLEANS;2;22.0;semi-rapide;payant;24/24 7/7 jours;47.905144,1.910526;Orléans;LOIRET;CENTRE-VAL DE LOIRE;;B6035
MOBILOIRE;119 place du 11 novembre;2;22.0;semi-rapide;payant;24/24 7/7 jours;46.051711,3.925923;Renaison;LOIRE;AUVERGNE-RHONE-ALPES;;B6036
MOBILOIRE;rue pierre semard;2;22.0;semi-rapide;payant;24/24 7/7 jours;46.037708,4.063425;Roanne;LOIRE;AUVERGNE-RHONE-ALPES;;B6037
MOBILOIRE;rue joseph sanguedolce;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.43395,4.336722;Roche-la-Molière;LOIRE;AUVERGNE-RHONE-ALPES;;B6038
MOBILOIRE;rue victor hugo;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.645691,4.258484;Saint-André-le-Puy;LOIRE;AUVERGNE-RHONE-ALPES;;B6039
MOBILOIRE;rue de la plage;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.448574,4.256937;Saint-Étienne;LOIRE;AUVERGNE-RHONE-ALPES;;B6040
MOBILOIRE;1 route de la tour;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.544693,4.595128;Saint-Martin-la-Plaine;LOIRE;AUVERGNE-RHONE-ALPES;;B6041
borneplus;Place De L'Ancien Hotel De Ville 68330 HUNINGUE;2;22.0;semi-rapide;payant;24/24 7/7 jours;47.591991,7.582926;Huningue;HAUT-RHIN;GRAND EST;;B6042
borneplus;Rue Du Ballon 68300 SAINT-LOUIS;2;7.0;semi-rapide;payant;24/24 7/7 jours;47.590753,7.5540214;Saint-Louis;HAUT-RHIN;GRAND EST;;B6043
borneplus;Place De La Gare 68300 SAINT-LOUIS;2;22.0;semi-rapide;payant;24/24 7/7 jours;47.591037,7.556566;Saint-Louis;MOSELLE;GRAND EST;;B6044
borneplus;Rue De L'Europe 68680 KEMBS;2;22.0;semi-rapide;payant;24/24 7/7 jours;47.670392,7.498005;Kembs;HAUT-RHIN;GRAND EST;;B6045
borneplus;Rue De La Gare 68870 BARTENHEIM;2;22.0;semi-rapide;payant;24/24 7/7 jours;47.634955,7.487105;Bartenheim;HAUT-RHIN;GRAND EST;;B6046
borneplus;Rue Du Ballon 68300 SAINT-LOUIS;2;7.0;semi-rapide;payant;24/24 7/7 jours;47.590753,7.5540214;Saint-Louis;GUADELOUPE;GUADELOUPE;;B6047
borneplus;Rue Du Ballon 68300 SAINT-LOUIS;2;7.0;semi-rapide;payant;24/24 7/7 jours;47.590753,7.5540214;Saint-Louis;MOSELLE;GRAND EST;;B6048
borneplus;Rue Du Ballon 68300 SAINT-LOUIS;2;7.0;semi-rapide;payant;24/24 7/7 jours;47.590753,7.5540214;Saint-Louis;GUADELOUPE;GUADELOUPE;;B6049
borneplus;Rue Du Ballon 68300 SAINT-LOUIS;2;7.0;semi-rapide;payant;24/24 7/7 jours;47.590753,7.5540214;Saint-Louis;MOSELLE;GRAND EST;;B6050
Ecar18;Place de la pyrotechnie - 18000 BOURGES;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.0770328,2.4187137;Bourges;CHER;CENTRE-VAL DE LOIRE;;B6051
Ecar18;Place du Marché - 18350 OUROUER LES BOURDELINS;1;18.0;semi-rapide;payant;24/24 7/7 jours;46.9306179,2.784353;Ourouer-les-Bourdelins;CHER;CENTRE-VAL DE LOIRE;;B6052
Ecar18;Parking de la Piscine - 18130 DUN-SUR-AURON;1;18.0;semi-rapide;payant;24/24 7/7 jours;46.8828722,2.5651538;Dun-sur-Auron;CHER;CENTRE-VAL DE LOIRE;;B6053
Ecar18;Bord du canal - 18240 LERE;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.4736226,2.8750411;Léré;CHER;CENTRE-VAL DE LOIRE;;B6054
Révéo;Plaisance 34610 SAINT GENIES DE VARENSAL;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.68151346,3.004417419;Saint-Geniès-de-Varensal;HERAULT;OCCITANIE;;B6055
Révéo;Rue De Vienne 34350 VENDRES RUE DE VIENNE;4;50.0;semi-rapide;payant;24/24 7/7 jours;43.2950917,3.217977778;Vendres;HERAULT;OCCITANIE;;B6056
Révéo;Chemin De La Tuilerie 34410 SAINT JEAN DE CORNIES;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.7449972,3.999169444;Saint-Jean-de-Cornies;HERAULT;OCCITANIE;;B6057
Révéo;Parking Résidence Les Colibris 34340 MARSEILLAN PLAGE;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.3183722,3.546733333;Marseillan;HERAULT;OCCITANIE;;B6058
Révéo;Rue Pierre Flourens (Place Des Trois Six) 34500 BEZIERS;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.3425,3.212944444;Béziers;HERAULT;OCCITANIE;;B6059
Révéo;Parking Du Cc. Le Boulidou 34980 SAINT CLEMENT DE RIVIERE;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.6838167,3.850891667;Saint-Clément-de-Rivière;HERAULT;OCCITANIE;;B6060
Révéo;Parking Du Théâtre 34340 MARSEILLAN VILLAGE;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.3537167,3.530308333;Marseillan;HAUTES-PYRENEES;OCCITANIE;;B6061
Révéo;Avenus Des Cévennes 34130 LANSARGUES;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.65125,4.071525;Lansargues;HERAULT;OCCITANIE;;B6062
Révéo;Avenue De Pomérols 34850 PINET;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.4023556,3.510427778;Pinet;HERAULT;OCCITANIE;;B6063
Révéo;Rue Du Chemin Neuf 34290 BASSAN;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.4105028,3.255369444;Bassan;HERAULT;OCCITANIE;;B6064
Révéo;31 Avenue Pasteur 34190 GANGES;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.9331066,3.7105006;Ganges;HERAULT;OCCITANIE;;B6065
Révéo;Allées Gaubert (Face Au Foyer Rural) 34210 SAINT CHINIAN;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.4196989,2.9462719;Saint-Chinian;HERAULT;OCCITANIE;;B6066
Révéo;Route De Cayenne 34200 SETE;8;50.0;semi-rapide;payant;24/24 7/7 jours;43.412878,3.698619;Sète;HERAULT;OCCITANIE;;B6067
IRVE ISTRES;Parvis Hotel de Ville 13118 ISTRES;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.516359,4.989679;Istres;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;;B6068
MOBILOIRE;route des côtes;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.485711,4.540247;L'Horme;LOIRE;AUVERGNE-RHONE-ALPES;;B6069
MOBILOIRE;rue saint joseph;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.513234,4.580562;Lorette;LOIRE;AUVERGNE-RHONE-ALPES;;B6070
borneplus;Rue Des Poilus 83250 LA LONDE LES MAURES;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.139693,6.236833;La Londe-les-Maures;VAR;PROVENCE-ALPES-COTE D'AZUR;;B6071
borneplus;Rue De La Mairie 83680 LA GARDE FREINET;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.317779,6.46939;La Garde-Freinet;VAR;PROVENCE-ALPES-COTE D'AZUR;;B6072
borneplus;Parking Du Ch?teau 83840 BARGEME;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.729968,6.571085;Bargème;VAR;PROVENCE-ALPES-COTE D'AZUR;;B6073
borneplus;Place Lemoyne 83190 OLLIOULES;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.137181,5.847451;Ollioules;VAR;PROVENCE-ALPES-COTE D'AZUR;;B6074
borneplus;Saint-Eloi 83300 CHATEAUDOUBLE;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.597875,6.450228;Châteaudouble;DROME;AUVERGNE-RHONE-ALPES;;B6075
borneplus;2 Avenue L?on Blum 83390 PIERREFEU DU VAR;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.228023,6.143279;Pierrefeu-du-Var;VAR;PROVENCE-ALPES-COTE D'AZUR;;B6076
Alizé Liberté;Hotel de ville 76300 SOTTEVILLE-LES-ROUEN;1;22.0;semi-rapide;payant;24/24 7/7 jours;49.414777,1.089558;Sotteville-lès-Rouen;SEINE-MARITIME;NORMANDIE;;B6077
Alizé Liberté;Rue Pierre Saint Georges 76410 SAINT AUBIN LES ELBEUF;2;22.0;semi-rapide;payant;24/24 7/7 jours;49.302889,1.009074;Saint-Aubin-lès-Elbeuf;SEINE-MARITIME;NORMANDIE;;B6078
Révéo;Av. De L'Europe 34970 LATTES;2;18.0;semi-rapide;payant;24/24 7/7 jours;43.57077167,3.904678333;Lattes;HERAULT;OCCITANIE;;B6079
Révéo;Rue Georges Méliès 34000 MONTPELLIER;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.60479,3.919531665;Montpellier;HERAULT;OCCITANIE;;B6080
Révéo;Rue Saint Exupéry 34430 SAINT JEAN DE VEDAS;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.561853,3.847658;Saint-Jean-de-Védas;HERAULT;OCCITANIE;;B6081
Révéo;Rue Du Walhalla 34060 MONTPELLIER;10;22.0;semi-rapide;payant;24/24 7/7 jours;43.618365,3.91491;Montpellier;HERAULT;OCCITANIE;;B6082
Révéo;Chemin Du Pech Saint Peyre 34170 CASTELNAU LE LEZ;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.633846,3.922206;Castelnau-le-Lez;HERAULT;OCCITANIE;;B6083
Pass pass electrique;Rue de l'église, Lompret;2;18.0;semi-rapide;payant;24/24 7/7 jours;50.670213,2.989537;Lompret;NORD;HAUTS-DE-FRANCE;;B6084
Pass pass electrique;Rue de la Deule, Don;2;18.0;semi-rapide;payant;24/24 7/7 jours;50.54793,2.920719;Don;NORD;HAUTS-DE-FRANCE;;B6085
Pass pass electrique;Rue Auguste Potié, Emmerin;2;18.0;semi-rapide;payant;24/24 7/7 jours;50.593388,3.000196;Emmerin;NORD;HAUTS-DE-FRANCE;;B6086
Alizé Liberté;Allée Pierre De Coubertin 45400 SEMOY;2;36.0;semi-rapide;payant;24/24 7/7 jours;47.93718,1.94856;Semoy;LOIRET;CENTRE-VAL DE LOIRE;;B6087
Alizé Liberté;Rue De Donnery 45430 MARDIE;2;22.0;semi-rapide;payant;24/24 7/7 jours;47.89206,2.05386;Mardié;LOIRET;CENTRE-VAL DE LOIRE;;B6088
MOBILOIRE;7 route de cottance;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.792885,4.33734;Panissières;LOIRE;AUVERGNE-RHONE-ALPES;;B6089
PLUS DE BORNES;D943 Face  la Fruitire numrique 84160 LOURMARIN;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.76575602,5.36349037;Lourmarin;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;;B6090
PLUS DE BORNES;Boulevard de la liberation 83640 Saint-Zacharie;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.384124,5.706148;Saint-Zacharie;VAR;PROVENCE-ALPES-COTE D'AZUR;;B6091
PLUS DE BORNES;D943 Face  la Fruitire numrique 84160 LOURMARIN;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.76575602,5.36349037;Lourmarin;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;;B6092
MOBILOIRE;6 rue de bapaume;2;22.0;semi-rapide;payant;24/24 7/7 jours;46.059691,4.080406;Roanne;LOIRE;AUVERGNE-RHONE-ALPES;;B6093
MOBILOIRE;7 rue augagneur;2;22.0;semi-rapide;payant;24/24 7/7 jours;46.036819,4.079704;Roanne;LOIRE;AUVERGNE-RHONE-ALPES;;B6094
MOBILOIRE;2 rue louis comté;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.433053,4.322322;Roche-la-Molière;LOIRE;AUVERGNE-RHONE-ALPES;;B6095
MOBILOIRE;6 boulevard du poyet;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.500546,4.240178;Saint-Just-Saint-Rambert;LOIRE;AUVERGNE-RHONE-ALPES;;B6096
MOBILOIRE;chemin combe plotton;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.549504,4.584219;Saint-Martin-la-Plaine;LOIRE;AUVERGNE-RHONE-ALPES;;B6097
MOBILOIRE;rue suel picat;2;22.0;semi-rapide;payant;24/24 7/7 jours;45.556094,4.535283;Saint-Romain-en-Jarez;LOIRE;AUVERGNE-RHONE-ALPES;;B6098
borneplus;Rue Du Marechal Joffre 68330 HUNINGUE;2;22.0;semi-rapide;payant;24/24 7/7 jours;47.591719,7.585879;Huningue;HAUT-RHIN;GRAND EST;;B6099
borneplus;9 Rue De Huningue 68300 SAINT-LOUIS;2;22.0;semi-rapide;payant;24/24 7/7 jours;47.586385,7.565505;Saint-Louis;LA REUNION;LA REUNION;;B6100
borneplus;Rue Du Ballon 68300 SAINT-LOUIS;2;7.0;semi-rapide;payant;24/24 7/7 jours;47.590753,7.5540214;Saint-Louis;GUADELOUPE;GUADELOUPE;;B6101
borneplus;Rue Du Ballon 68300 SAINT-LOUIS;2;7.0;semi-rapide;payant;24/24 7/7 jours;47.590753,7.5540214;Saint-Louis;MOSELLE;GRAND EST;;B6102
borneplus;Rue Du Ballon 68300 SAINT-LOUIS;2;7.0;semi-rapide;payant;24/24 7/7 jours;47.590753,7.5540214;Saint-Louis;MOSELLE;GRAND EST;;B6103
Ecar18;Golf - 18320 ST HILAIRE DE GONDILLY;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.0447626,2.8885775;Saint-Hilaire-de-Gondilly;CHER;CENTRE-VAL DE LOIRE;;B6104
Ecar18;Rue des Alouettes - 18520 AVORD;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.0327243,2.6519766;Avord;CHER;CENTRE-VAL DE LOIRE;;B6105
Ecar18;Rue du 19 mars 1962 - 18570 TROUY;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.0101595,2.3580642;Trouy;CHER;CENTRE-VAL DE LOIRE;;B6106
Ecar18;Place de la Mairie - 18340 ST JUST;1;18.0;semi-rapide;payant;24/24 7/7 jours;46.9923185,2.509975;Saint-Just;DORDOGNE;NOUVELLE-AQUITAINE;;B6107
Ecar18;Place de la Mairie - 18340 ST JUST;1;18.0;semi-rapide;payant;24/24 7/7 jours;46.9923185,2.509975;Saint-Just;CHER;CENTRE-VAL DE LOIRE;;B6108
Ecar18;Place de l Eglise - 18350 BLET;1;18.0;semi-rapide;payant;24/24 7/7 jours;46.8956458,2.7306654;Blet;CHER;CENTRE-VAL DE LOIRE;;B6109
Ecar18;Rue du Champ de Foire - 18000 BOURGES;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.0833417,2.3881067;Bourges;CHER;CENTRE-VAL DE LOIRE;;B6110
Ecar18;Rue Didier Daurat - 18000 BOURGES;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.0635477,2.3690533;Bourges;CHER;CENTRE-VAL DE LOIRE;;B6111
Ecar18;Place de la mairie - 18410 BRINON-SUR-SAULDRE;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.567834,2.2527845;Brinon-sur-Sauldre;CHER;CENTRE-VAL DE LOIRE;;B6112
Ecar18;Place Auguste Fournier - 18150 LA GUERCHE SUR L AUBOIS;1;18.0;semi-rapide;payant;24/24 7/7 jours;46.9518797,2.9488165;La Guerche-sur-l'Aubois;CHER;CENTRE-VAL DE LOIRE;;B6113
Ecar18;Place de l Eglise - 18240 BOULLERET;1;18.0;semi-rapide;payant;24/24 7/7 jours;47.4239562,2.8732176;Boulleret;CHER;CENTRE-VAL DE LOIRE;;B6114
MAMP;Parking Savon 13260 CASSIS;6;4.0;semi-rapide;payant;24/24 7/7 jours;43.213528,5.53811;Cassis;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;;B6115
Paris Aéroports;Parking P1, Aéroport de Roissy-CDG;2;3.7;semi-rapide;Gratuit;24/24 7/7 jours;49.01387,2.541442;Mauregard;SEINE-ET-MARNE;ILE-DE-FRANCE;;B6116
WiiiZ;Chemin du Grand Chêne;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.637277,6.932813;Grasse;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;;B6117
WiiiZ;Allée du Parc;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.616841,6.971394;Mougins;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;;B6118
WiiiZ;Route d'Auribeau;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.639103,6.911085;Grasse;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;;B6119
WiiiZ;Chemin de la Chaux;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.650308,6.793363;Saint-Cézaire-sur-Siagne;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;;B6120
wiiiz;Avenue du docteur Picaud;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.550552,7.002274;Cannes;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;;B6121
wiiiz;Place Général Bertrand;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.506011,6.939653;Théoule-sur-Mer;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;;B6122
WiiiZ;Rue Henri Laugier;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.605541,7.076204;Antibes;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;;B6123
WiiiZ;Place Général de Gaulle;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.658475,7.120687;Villeneuve-Loubet;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;;B6124
WiiiZ;Avenue de l'Hopital;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.579429,7.056048;Vallauris;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;;B6125
WiiiZ;Boulevard maréchal foch;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.578244,7.120866;Antibes;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;;B6126
WiiiZ;Avenue de la Roumanille;2;22.0;semi-rapide;payant;24/24 7/7 jours;43.618129,7.074646;Biot;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;;B6127
Alizé Liberté;Rue des stades 1800 MEXIMIEUX;4;22.0;semi-rapide;payant;24/24 7/7 jours;45.900445,5.192075;Meximieux;AIN;AUVERGNE-RHONE-ALPES;;B6128
borneplus;ZA de Saumont, Super U, 73310 Ruffieux;2;18.0;semi-rapide;payant;24/24 7/7 jours;45.846898,5.83655;Ruffieux;SAVOIE;AUVERGNE-RHONE-ALPES;;B6129
borneplus;Rue des tenettes, 73190 Saint-Baldoph;2;18.0;semi-rapide;payant;24/24 7/7 jours;45.530767,5.960062;Saint-Baldoph;SAVOIE;AUVERGNE-RHONE-ALPES;;B6130
move in pure;Avenue du 14 Juillet 1789;2;50.0;semi-rapide;payant;24/24 7/7 jours;44.5545,4.74393;Montélimar;DROME;AUVERGNE-RHONE-ALPES;;B6131
move in pure;91, route de la roche de Glun;2;50.0;semi-rapide;payant;24/24 7/7 jours;44.9607,4.87742;Bourg-lès-Valence;DROME;AUVERGNE-RHONE-ALPES;;B6132
move in pure;Route des Envignes;2;50.0;semi-rapide;payant;24/24 7/7 jours;46.1242,6.09447;Neydens;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;;B6133
cchvc.clem.mobi;10 Rue Charles Michels, Chevreuse;2;22.0;semi-rapide;payant;24/24 7/7 jours;48.705908,2.045842;Chevreuse;YVELINES;ILE-DE-FRANCE;;B6134
cchvc.clem.mobi;5 Rue de Port Royal, Saint Lambert;2;22.0;semi-rapide;payant;24/24 7/7 jours;48.733284,2.019443;Saint-Lambert;CALVADOS;NORMANDIE;;B6135
cchvc.clem.mobi;47 Rue de Rambouillet, Chevreuse;2;22.0;semi-rapide;payant;24/24 7/7 jours;48.70488,2.037731;Chevreuse;YVELINES;ILE-DE-FRANCE;;B6136
Alizé Liberté;Rue Gutemberg 44980 SAINTE LUCE SUR LOIRE;6;22.0;semi-rapide;payant;24/24 7/7 jours;47.26628585,-1.483519077;Sainte-Luce-sur-Loire;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE;;B6137
Révéo;Place du foirail 46700 GOURDON;8;36.0;semi-rapide;payant;24/24 7/7 jours;44.735268,1.386005;Gourdon;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;;B6138
Révéo;Place du foirail 46700 GOURDON;8;36.0;semi-rapide;payant;24/24 7/7 jours;44.735268,1.386005;Gourdon;LOT;OCCITANIE;;B6139
Révéo;Garage 46340 DEGAGNAC;4;4.0;semi-rapide;payant;24/24 7/7 jours;44.664793,1.312516;Dégagnac;LOT;OCCITANIE;;B6140
Révéo;Pierre Bourthoumieux 46200 SOUILLAC;8;36.0;semi-rapide;payant;24/24 7/7 jours;44.89512,1.479855;Souillac;LOT;OCCITANIE;;B6141
Révéo;La barrière 46600 FLOIRAC;4;36.0;semi-rapide;payant;24/24 7/7 jours;44.912921,1.653363;Floirac;CHARENTE-MARITIME;NOUVELLE-AQUITAINE;;B6142
Révéo;La barrière 46600 FLOIRAC;4;36.0;semi-rapide;payant;24/24 7/7 jours;44.912921,1.653363;Floirac;LOT;OCCITANIE;;B6143
Révéo;Avenue Charles Pillat 46090 PRADINES;4;36.0;semi-rapide;payant;24/24 7/7 jours;44.467063,1.413957;Pradines;LOIRE;AUVERGNE-RHONE-ALPES;;B6144
Révéo;Place de la mairie 46700 DURAVEL;4;36.0;semi-rapide;payant;24/24 7/7 jours;44.516632,1.081781;Duravel;LOT;OCCITANIE;;B6145
Révéo;Parking des jardins 46100 CAPDENAC LE HAUT;8;4.0;semi-rapide;payant;24/24 7/7 jours;44.582002,2.07055;Capdenac;LOT;OCCITANIE;;B6146
Révéo;Place de la Foun Priundo 46230 LALBENQUE;8;36.0;semi-rapide;payant;24/24 7/7 jours;44.336149,1.548159;Lalbenque;LOT;OCCITANIE;;B6147
Révéo;Place du foirail 46700 GOURDON;8;36.0;semi-rapide;payant;24/24 7/7 jours;44.735268,1.386005;Gourdon;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;;B6148
Révéo;Place de la mairie 46700 DURAVEL;4;36.0;semi-rapide;payant;24/24 7/7 jours;44.516632,1.081781;Duravel;LOT;OCCITANIE;;B6149
Révéo;Place de la Foun Priundo 46230 LALBENQUE;8;4.0;semi-rapide;payant;24/24 7/7 jours;44.336149,1.548159;Lalbenque;LOT;OCCITANIE;;B6150
